video_path,source_dataset,source_video_id,original_split,label
..\data\raw\rwf2000\train\Train_Fight\╤àΓòúΓöÉ╤äΓòò╨¼╤ç╨¼╨æ╤åΓûÆ╨Ñ╤à╨┤Γöñ╤àΓòò╨Æ╤åΓò£╨╛╤ë╨¿Γöé╤à╨£Γòæ╤ë╨ú╨¼╤ç╨½╨Æ╤ë╨Ñ╨ù╤åΓûôΓöé╤ë╨⌐╨ù╤å╨¡╨í╤å╨¬Γöñ╤à╨Ü╨½╤äΓòæ╨¢╤äΓòùΓòó╤ç╨½╨í╤å╨₧╨╖╤ê╨╖╨û╤ë╨▓╨í2_urlgot_141.avi,RWF-2000,╤àΓòúΓöÉ╤äΓòò╨¼╤ç╨¼╨æ╤åΓûÆ╨Ñ╤à╨┤Γöñ╤àΓòò╨Æ╤åΓò£╨╛╤ë╨¿Γöé╤à╨£Γòæ╤ë╨ú╨¼╤ç╨½╨Æ╤ë╨Ñ╨ù╤åΓûôΓöé╤ë╨⌐╨ù╤å╨¡╨í╤å╨¬Γöñ╤à╨Ü╨½╤äΓòæ╨¢╤äΓòùΓòó╤ç╨½╨í╤å╨₧╨╖╤ê╨╖╨û╤ë╨▓╨í2_urlgot_141,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤à╨á╨£╤ê╨▒╨£╤ê╨É╨æ╤å╨¡ΓöÉ╤à╨ƒ╨╗╤å╨¡╨╡╤àΓòò╨╛╤åΓöñΓò¢╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤äΓòò╨¢╤äΓòò╨É╤ç╨╖╨ó╤å╨¼╨Ö╤äΓòæΓòæ╤ê╨╖╨æ╤å╨╜Γòù╤ç╨╡╨«╤äΓòæ╨û╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤å╨ô╨╕╤ç╨ô╨ÿ╤ç╨ñΓòù╤ë╨¡╨▓╤ÅΓò¥╨æ_urlgot_222.avi,RWF-2000,╤à╨á╨£╤ê╨▒╨£╤ê╨É╨æ╤å╨¡ΓöÉ╤à╨ƒ╨╗╤å╨¡╨╡╤àΓòò╨╛╤åΓöñΓò¢╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤äΓòò╨¢╤äΓòò╨É╤ç╨╖╨ó╤å╨¼╨Ö╤äΓòæΓòæ╤ê╨╖╨æ╤å╨╜Γòù╤ç╨╡╨«╤äΓòæ╨û╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤å╨ô╨╕╤ç╨ô╨ÿ╤ç╨ñΓòù╤ë╨¡╨▓╤ÅΓò¥╨æ_urlgot_222,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤à╨á╨£╤ê╨▒╨£╤ê╨É╨æ╤å╨¡ΓöÉ╤à╨ƒ╨╗╤å╨¡╨╡╤àΓòò╨╛╤åΓöñΓò¢╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤äΓòò╨¢╤äΓòò╨É╤ç╨╖╨ó╤å╨¼╨Ö╤äΓòæΓòæ╤ê╨╖╨æ╤å╨╜Γòù╤ç╨╡╨«╤äΓòæ╨û╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤å╨ô╨╕╤ç╨ô╨ÿ╤ç╨ñΓòù╤ë╨¡╨▓╤ÅΓò¥╨æ_urlgot_223.avi,RWF-2000,╤à╨á╨£╤ê╨▒╨£╤ê╨É╨æ╤å╨¡ΓöÉ╤à╨ƒ╨╗╤å╨¡╨╡╤àΓòò╨╛╤åΓöñΓò¢╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤äΓòò╨¢╤äΓòò╨É╤ç╨╖╨ó╤å╨¼╨Ö╤äΓòæΓòæ╤ê╨╖╨æ╤å╨╜Γòù╤ç╨╡╨«╤äΓòæ╨û╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤å╨ô╨╕╤ç╨ô╨ÿ╤ç╨ñΓòù╤ë╨¡╨▓╤ÅΓò¥╨æ_urlgot_223,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤à╨á╨£╤ê╨▒╨£╤ê╨É╨æ╤å╨¡ΓöÉ╤à╨ƒ╨╗╤å╨¡╨╡╤àΓòò╨╛╤åΓöñΓò¢╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤äΓòò╨¢╤äΓòò╨É╤ç╨╖╨ó╤å╨¼╨Ö╤äΓòæΓòæ╤ê╨╖╨æ╤å╨╜Γòù╤ç╨╡╨«╤äΓòæ╨û╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤å╨ô╨╕╤ç╨ô╨ÿ╤ç╨ñΓòù╤ë╨¡╨▓╤ÅΓò¥╨æ_urlgot_224.avi,RWF-2000,╤à╨á╨£╤ê╨▒╨£╤ê╨É╨æ╤å╨¡ΓöÉ╤à╨ƒ╨╗╤å╨¡╨╡╤àΓòò╨╛╤åΓöñΓò¢╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤äΓòò╨¢╤äΓòò╨É╤ç╨╖╨ó╤å╨¼╨Ö╤äΓòæΓòæ╤ê╨╖╨æ╤å╨╜Γòù╤ç╨╡╨«╤äΓòæ╨û╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤å╨ô╨╕╤ç╨ô╨ÿ╤ç╨ñΓòù╤ë╨¡╨▓╤ÅΓò¥╨æ_urlgot_224,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤à╨á╨₧╤à╨₧╨╕╤ë╨ù╨£╤ë╨¡╨▓╤äΓòò╨É╤ê╨╕╨É╤äΓòò╨¥╤à╨á╨ÿ╤àΓûæΓûÆ╤àΓò¥╨É╤å╨Ö╨ú╤ÅΓò¥╨£╤å╨¢╨Ö╤å╨«Γòó╤à╨ƒ╨¿╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤ç╨₧Γûæ╤à╨¼Γòæ╤äΓòò╨É╤ç╨Ö╨ù╤åΓòûΓòû╤äΓòúΓûÆ╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_233.avi,RWF-2000,╤à╨á╨₧╤à╨₧╨╕╤ë╨ù╨£╤ë╨¡╨▓╤äΓòò╨É╤ê╨╕╨É╤äΓòò╨¥╤à╨á╨ÿ╤àΓûæΓûÆ╤àΓò¥╨É╤å╨Ö╨ú╤ÅΓò¥╨£╤å╨¢╨Ö╤å╨«Γòó╤à╨ƒ╨¿╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤ç╨₧Γûæ╤à╨¼Γòæ╤äΓòò╨É╤ç╨Ö╨ù╤åΓòûΓòû╤äΓòúΓûÆ╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_233,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤à╨á╨₧╤à╨₧╨╕╤ë╨ù╨£╤ë╨¡╨▓╤äΓòò╨É╤ê╨╕╨É╤äΓòò╨¥╤à╨á╨ÿ╤àΓûæΓûÆ╤àΓò¥╨É╤å╨Ö╨ú╤ÅΓò¥╨£╤å╨¢╨Ö╤å╨«Γòó╤à╨ƒ╨¿╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤ç╨₧Γûæ╤à╨¼Γòæ╤äΓòò╨É╤ç╨Ö╨ù╤åΓòûΓòû╤äΓòúΓûÆ╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_235.avi,RWF-2000,╤à╨á╨₧╤à╨₧╨╕╤ë╨ù╨£╤ë╨¡╨▓╤äΓòò╨É╤ê╨╕╨É╤äΓòò╨¥╤à╨á╨ÿ╤àΓûæΓûÆ╤àΓò¥╨É╤å╨Ö╨ú╤ÅΓò¥╨£╤å╨¢╨Ö╤å╨«Γòó╤à╨ƒ╨¿╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤ç╨₧Γûæ╤à╨¼Γòæ╤äΓòò╨É╤ç╨Ö╨ù╤åΓòûΓòû╤äΓòúΓûÆ╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_235,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤à╨á╨₧╤à╨₧╨╕╤ë╨ù╨£╤ë╨¡╨▓╤äΓòò╨É╤ê╨╕╨É╤äΓòò╨¥╤à╨á╨ÿ╤àΓûæΓûÆ╤àΓò¥╨É╤å╨Ö╨ú╤ÅΓò¥╨£╤å╨¢╨Ö╤å╨«Γòó╤à╨ƒ╨¿╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤ç╨₧Γûæ╤à╨¼Γòæ╤äΓòò╨É╤ç╨Ö╨ù╤åΓòûΓòû╤äΓòúΓûÆ╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_236.avi,RWF-2000,╤à╨á╨₧╤à╨₧╨╕╤ë╨ù╨£╤ë╨¡╨▓╤äΓòò╨É╤ê╨╕╨É╤äΓòò╨¥╤à╨á╨ÿ╤àΓûæΓûÆ╤àΓò¥╨É╤å╨Ö╨ú╤ÅΓò¥╨£╤å╨¢╨Ö╤å╨«Γòó╤à╨ƒ╨¿╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤ç╨₧Γûæ╤à╨¼Γòæ╤äΓòò╨É╤ç╨Ö╨ù╤åΓòûΓòû╤äΓòúΓûÆ╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_236,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤à╨á╨₧╤à╨₧╨╕╤ë╨ù╨£╤ë╨¡╨▓╤äΓòò╨É╤ê╨╕╨É╤äΓòò╨¥╤à╨á╨ÿ╤àΓûæΓûÆ╤àΓò¥╨É╤å╨Ö╨ú╤ÅΓò¥╨£╤å╨¢╨Ö╤å╨«Γòó╤à╨ƒ╨¿╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤ç╨₧Γûæ╤à╨¼Γòæ╤äΓòò╨É╤ç╨Ö╨ù╤åΓòûΓòû╤äΓòúΓûÆ╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_237.avi,RWF-2000,╤à╨á╨₧╤à╨₧╨╕╤ë╨ù╨£╤ë╨¡╨▓╤äΓòò╨É╤ê╨╕╨É╤äΓòò╨¥╤à╨á╨ÿ╤àΓûæΓûÆ╤àΓò¥╨É╤å╨Ö╨ú╤ÅΓò¥╨£╤å╨¢╨Ö╤å╨«Γòó╤à╨ƒ╨¿╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤ç╨₧Γûæ╤à╨¼Γòæ╤äΓòò╨É╤ç╨Ö╨ù╤åΓòûΓòû╤äΓòúΓûÆ╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_237,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤à╨á╨₧╤à╨₧╨╕╤ë╨ù╨£╤ë╨¡╨▓╤äΓòò╨É╤ê╨╕╨É╤äΓòò╨¥╤à╨á╨ÿ╤àΓûæΓûÆ╤àΓò¥╨É╤å╨Ö╨ú╤ÅΓò¥╨£╤å╨¢╨Ö╤å╨«Γòó╤à╨ƒ╨¿╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤ç╨₧Γûæ╤à╨¼Γòæ╤äΓòò╨É╤ç╨Ö╨ù╤åΓòûΓòû╤äΓòúΓûÆ╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_238.avi,RWF-2000,╤à╨á╨₧╤à╨₧╨╕╤ë╨ù╨£╤ë╨¡╨▓╤äΓòò╨É╤ê╨╕╨É╤äΓòò╨¥╤à╨á╨ÿ╤àΓûæΓûÆ╤àΓò¥╨É╤å╨Ö╨ú╤ÅΓò¥╨£╤å╨¢╨Ö╤å╨«Γòó╤à╨ƒ╨¿╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤ç╨₧Γûæ╤à╨¼Γòæ╤äΓòò╨É╤ç╨Ö╨ù╤åΓòûΓòû╤äΓòúΓûÆ╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_238,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤à╨á╨₧╤à╨₧╨╕╤ë╨ù╨£╤ë╨¡╨▓╤äΓòò╨É╤ê╨╕╨É╤äΓòò╨¥╤à╨á╨ÿ╤àΓûæΓûÆ╤àΓò¥╨É╤å╨Ö╨ú╤ÅΓò¥╨£╤å╨¢╨Ö╤å╨«Γòó╤à╨ƒ╨¿╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤ç╨₧Γûæ╤à╨¼Γòæ╤äΓòò╨É╤ç╨Ö╨ù╤åΓòûΓòû╤äΓòúΓûÆ╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_242.avi,RWF-2000,╤à╨á╨₧╤à╨₧╨╕╤ë╨ù╨£╤ë╨¡╨▓╤äΓòò╨É╤ê╨╕╨É╤äΓòò╨¥╤à╨á╨ÿ╤àΓûæΓûÆ╤àΓò¥╨É╤å╨Ö╨ú╤ÅΓò¥╨£╤å╨¢╨Ö╤å╨«Γòó╤à╨ƒ╨¿╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤ç╨₧Γûæ╤à╨¼Γòæ╤äΓòò╨É╤ç╨Ö╨ù╤åΓòûΓòû╤äΓòúΓûÆ╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_242,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤à╨┤╨╖╤ë╨⌐╨û╤ç╨á╨û╤à╨ƒ╨í╤àΓòæ╨º╤à╨ƒ╨í╤ç╨ñ╨»╤ç╨░╨¥╤äΓòæΓòæ╤äΓòæ╨¢╤äΓòùΓòó╤ÅΓò¥╨£╤äΓòò╨¢╤å╨Ö╨¢╤ç╨¼╨»╤ç╨¢╨░╤ÅΓò¥╨æ_urlgot_121.avi,RWF-2000,╤à╨┤╨╖╤ë╨⌐╨û╤ç╨á╨û╤à╨ƒ╨í╤àΓòæ╨º╤à╨ƒ╨í╤ç╨ñ╨»╤ç╨░╨¥╤äΓòæΓòæ╤äΓòæ╨¢╤äΓòùΓòó╤ÅΓò¥╨£╤äΓòò╨¢╤å╨Ö╨¢╤ç╨¼╨»╤ç╨¢╨░╤ÅΓò¥╨æ_urlgot_121,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤à╨┤╨╖╤ë╨⌐╨û╤ç╨á╨û╤à╨ƒ╨í╤àΓòæ╨º╤à╨ƒ╨í╤ç╨ñ╨»╤ç╨░╨¥╤äΓòæΓòæ╤äΓòæ╨¢╤äΓòùΓòó╤ÅΓò¥╨£╤äΓòò╨¢╤å╨Ö╨¢╤ç╨¼╨»╤ç╨¢╨░╤ÅΓò¥╨æ_urlgot_122.avi,RWF-2000,╤à╨┤╨╖╤ë╨⌐╨û╤ç╨á╨û╤à╨ƒ╨í╤àΓòæ╨º╤à╨ƒ╨í╤ç╨ñ╨»╤ç╨░╨¥╤äΓòæΓòæ╤äΓòæ╨¢╤äΓòùΓòó╤ÅΓò¥╨£╤äΓòò╨¢╤å╨Ö╨¢╤ç╨¼╨»╤ç╨¢╨░╤ÅΓò¥╨æ_urlgot_122,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤à╨┤╨╖╤ë╨⌐╨û╤ç╨á╨û╤à╨ƒ╨í╤àΓòæ╨º╤à╨ƒ╨í╤ç╨ñ╨»╤ç╨░╨¥╤äΓòæΓòæ╤äΓòæ╨¢╤äΓòùΓòó╤ÅΓò¥╨£╤äΓòò╨¢╤å╨Ö╨¢╤ç╨¼╨»╤ç╨¢╨░╤ÅΓò¥╨æ_urlgot_123.avi,RWF-2000,╤à╨┤╨╖╤ë╨⌐╨û╤ç╨á╨û╤à╨ƒ╨í╤àΓòæ╨º╤à╨ƒ╨í╤ç╨ñ╨»╤ç╨░╨¥╤äΓòæΓòæ╤äΓòæ╨¢╤äΓòùΓòó╤ÅΓò¥╨£╤äΓòò╨¢╤å╨Ö╨¢╤ç╨¼╨»╤ç╨¢╨░╤ÅΓò¥╨æ_urlgot_123,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤à╨┤╨╖╤ë╨⌐╨û╤ç╨á╨û╤à╨ƒ╨í╤àΓòæ╨º╤à╨ƒ╨í╤ç╨ñ╨»╤ç╨░╨¥╤äΓòæΓòæ╤äΓòæ╨¢╤äΓòùΓòó╤ÅΓò¥╨£╤äΓòò╨¢╤å╨Ö╨¢╤ç╨¼╨»╤ç╨¢╨░╤ÅΓò¥╨æ_urlgot_127.avi,RWF-2000,╤à╨┤╨╖╤ë╨⌐╨û╤ç╨á╨û╤à╨ƒ╨í╤àΓòæ╨º╤à╨ƒ╨í╤ç╨ñ╨»╤ç╨░╨¥╤äΓòæΓòæ╤äΓòæ╨¢╤äΓòùΓòó╤ÅΓò¥╨£╤äΓòò╨¢╤å╨Ö╨¢╤ç╨¼╨»╤ç╨¢╨░╤ÅΓò¥╨æ_urlgot_127,train,violence
"..\data\raw\rwf2000\train\Train_Fight\╤à╨╢╨Æ╤å╨«╨¼╤äΓòò╨¥╤å╨¿╨┐╤ç╨½╨í╤å╨₧╨╖,╤êΓûæ╨æ╤äΓò¥╨¬╤ç╨½Γòò╤äΓöÉ╨▒╤àΓûæ╨ƒ╤äΓò¥╨⌐╤äΓòòΓòæ╤äΓòæ╨û╤å╨Ö╨ú╤å╨«Γòó╤ç╨½Γöñ╤å╨₧╨╡╤äΓòù╨₧╤äΓòæ╨£╤å╨╡Γò¥╤êΓòûΓöé╤äΓòò╨¢╤à╨₧Γòù_urlgot_254.avi",RWF-2000,"╤à╨╢╨Æ╤å╨«╨¼╤äΓòò╨¥╤å╨¿╨┐╤ç╨½╨í╤å╨₧╨╖,╤êΓûæ╨æ╤äΓò¥╨¬╤ç╨½Γòò╤äΓöÉ╨▒╤àΓûæ╨ƒ╤äΓò¥╨⌐╤äΓòòΓòæ╤äΓòæ╨û╤å╨Ö╨ú╤å╨«Γòó╤ç╨½Γöñ╤å╨₧╨╡╤äΓòù╨₧╤äΓòæ╨£╤å╨╡Γò¥╤êΓòûΓöé╤äΓòò╨¢╤à╨₧Γòù_urlgot_254",train,violence
..\data\raw\rwf2000\train\Train_Fight\╤äΓòò╨┤╤à╨╡Γöé╤à╨╜╨á╤àΓòæ╨º╤ë╨ù╨£╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤à╨¥Γöñ╤àΓò¥╨Ñ╤à╨ƒ╨í╤å╨ÑΓûæ╤à╨á╨¥╤ç╨ñΓòû╤à╨╜╨á╤à╨ùΓòæ╤å╨Ö╨¢╤ÅΓò¥╨£╤å╨¿╨┐╤äΓòù╨É╤äΓòú╨ÿ╤à╨₧╨»╤à╨½╨░╤ÅΓò¥╨»╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_220.avi,RWF-2000,╤äΓòò╨┤╤à╨╡Γöé╤à╨╜╨á╤àΓòæ╨º╤ë╨ù╨£╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤à╨¥Γöñ╤àΓò¥╨Ñ╤à╨ƒ╨í╤å╨ÑΓûæ╤à╨á╨¥╤ç╨ñΓòû╤à╨╜╨á╤à╨ùΓòæ╤å╨Ö╨¢╤ÅΓò¥╨£╤å╨¿╨┐╤äΓòù╨É╤äΓòú╨ÿ╤à╨₧╨»╤à╨½╨░╤ÅΓò¥╨»╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_220,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤äΓòò╨┤╤à╨╡Γöé╤à╨╜╨á╤àΓòæ╨º╤ë╨ù╨£╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤à╨¥Γöñ╤àΓò¥╨Ñ╤à╨ƒ╨í╤å╨ÑΓûæ╤à╨á╨¥╤ç╨ñΓòû╤à╨╜╨á╤à╨ùΓòæ╤å╨Ö╨¢╤ÅΓò¥╨£╤å╨¿╨┐╤äΓòù╨É╤äΓòú╨ÿ╤à╨₧╨»╤à╨½╨░╤ÅΓò¥╨»╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_221.avi,RWF-2000,╤äΓòò╨┤╤à╨╡Γöé╤à╨╜╨á╤àΓòæ╨º╤ë╨ù╨£╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤à╨¥Γöñ╤àΓò¥╨Ñ╤à╨ƒ╨í╤å╨ÑΓûæ╤à╨á╨¥╤ç╨ñΓòû╤à╨╜╨á╤à╨ùΓòæ╤å╨Ö╨¢╤ÅΓò¥╨£╤å╨¿╨┐╤äΓòù╨É╤äΓòú╨ÿ╤à╨₧╨»╤à╨½╨░╤ÅΓò¥╨»╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤à╨ò╨╕╤ç╨╕╨¢_urlgot_221,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤çΓò£╨í╤à╨á╨╖╤ë╨æ╨╜╤àΓûæ╨ƒ╤åΓòûΓòû╤åΓòûΓòû╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤à╨ò╨╕╤ç╨╕╨¢╤å╨¢╨¥╤å╨í╨ö_urlgot_317.avi,RWF-2000,╤çΓò£╨í╤à╨á╨╖╤ë╨æ╨╜╤àΓûæ╨ƒ╤åΓòûΓòû╤åΓòûΓòû╤å╨Ö╨ú╤å╨«Γòó╤ÅΓò¥╨£╤ç╨½╨í╤å╨₧╨╖╤à╨ò╨╕╤ç╨╕╨¢╤å╨¢╨¥╤å╨í╨ö_urlgot_317,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤ç╨½╨í╤å╨₧╨╖-╤ê╨¢ΓûÆ╤à╨½Γò£╤ê╨╜╨╢╤à╨┐╨»╤å╨¬Γöñ╤à╨Ü╨½╤å╨╛Γöñ╤å╨Ö╨ú╤à╨╡Γöé╤à╨╗╨£╤ç╨Ü╨┐_urlgot_210.avi,RWF-2000,╤ç╨½╨í╤å╨₧╨╖-╤ê╨¢ΓûÆ╤à╨½Γò£╤ê╨╜╨╢╤à╨┐╨»╤å╨¬Γöñ╤à╨Ü╨½╤å╨╛Γöñ╤å╨Ö╨ú╤à╨╡Γöé╤à╨╗╨£╤ç╨Ü╨┐_urlgot_210,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤ë╨┤╨á╤à╨₧╨ò╤äΓòò╨É╤çΓò¢╨┤╤àΓûæ╨ƒ╤äΓò¥╨⌐╤å╨Ö╨ú╤å╨«Γòó╤å╨ª╨º╤å╨╛Γöñ ╤ê╨É╨æ╤å╨¡ΓöÉ╤ç╨«╨╝╤ë╨ºΓöñ╤à╨ƒ╨í╤ë╨│╨⌐╤äΓòæ╨û_urlgot_267.avi,RWF-2000,╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤ë╨┤╨á╤à╨₧╨ò╤äΓòò╨É╤çΓò¢╨┤╤àΓûæ╨ƒ╤äΓò¥╨⌐╤å╨Ö╨ú╤å╨«Γòó╤å╨ª╨º╤å╨╛Γöñ ╤ê╨É╨æ╤å╨¡ΓöÉ╤ç╨«╨╝╤ë╨ºΓöñ╤à╨ƒ╨í╤ë╨│╨⌐╤äΓòæ╨û_urlgot_267,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤ë╨┤╨á╤à╨₧╨ò╤äΓòò╨É╤çΓò¢╨┤╤àΓûæ╨ƒ╤äΓò¥╨⌐╤å╨Ö╨ú╤å╨«Γòó╤å╨ª╨º╤å╨╛Γöñ ╤ê╨É╨æ╤å╨¡ΓöÉ╤ç╨«╨╝╤ë╨ºΓöñ╤à╨ƒ╨í╤ë╨│╨⌐╤äΓòæ╨û_urlgot_268.avi,RWF-2000,╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤ë╨┤╨á╤à╨₧╨ò╤äΓòò╨É╤çΓò¢╨┤╤àΓûæ╨ƒ╤äΓò¥╨⌐╤å╨Ö╨ú╤å╨«Γòó╤å╨ª╨º╤å╨╛Γöñ ╤ê╨É╨æ╤å╨¡ΓöÉ╤ç╨«╨╝╤ë╨ºΓöñ╤à╨ƒ╨í╤ë╨│╨⌐╤äΓòæ╨û_urlgot_268,train,violence
..\data\raw\rwf2000\train\Train_Fight\╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤ë╨┤╨á╤à╨₧╨ò╤äΓòò╨É╤çΓò¢╨┤╤àΓûæ╨ƒ╤äΓò¥╨⌐╤å╨Ö╨ú╤å╨«Γòó╤å╨ª╨º╤å╨╛Γöñ ╤ê╨É╨æ╤å╨¡ΓöÉ╤ç╨«╨╝╤ë╨ºΓöñ╤à╨ƒ╨í╤ë╨│╨⌐╤äΓòæ╨û_urlgot_279.avi,RWF-2000,╤ç╨½╨í╤å╨₧╨╖╤å╨¢╨¥╤äΓòò╨¢╤ë╨┤╨á╤à╨₧╨ò╤äΓòò╨É╤çΓò¢╨┤╤àΓûæ╨ƒ╤äΓò¥╨⌐╤å╨Ö╨ú╤å╨«Γòó╤å╨ª╨º╤å╨╛Γöñ ╤ê╨É╨æ╤å╨¡ΓöÉ╤ç╨«╨╝╤ë╨ºΓöñ╤à╨ƒ╨í╤ë╨│╨⌐╤äΓòæ╨û_urlgot_279,train,violence
..\data\raw\rwf2000\train\Train_NonFight\-1l5631l3fg_0.avi,RWF-2000,-1l5631l3fg_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\-1l5631l3fg_1.avi,RWF-2000,-1l5631l3fg_1,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\0AvTZRYx_0.avi,RWF-2000,0AvTZRYx_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\0GGPb4iO_0.avi,RWF-2000,0GGPb4iO_0,train,nonviolence
